,Salary,Designation,JobCity,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeState,GraduationYear,English,Logical,Quant,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,EXPERIENCE,AGE
1890,470000,system engineer,KOLKATA,m,70.4,cbse,2008,69.2,cbse,167,2,B.Tech/B.E.,information technology,70.0,Haryana,2012,565,635,715,-1.4992,-0.5913,-1.0697,-0.5253,-1.2354,2,24
1891,305000,associate software engineer,BHUBANESWAR,f,90.0,state board,2010,74.0,state board,12387,2,B.Tech/B.E.,electronics and communication engineering,75.0,Andhra Pradesh,2014,520,545,450,0.4155,1.0449,-0.1437,-1.2486,-0.4776,1,22
1892,100000,technical engineer,PUNE,m,68.0,cbse,2010,68.0,cbse,11144,2,B.Tech/B.E.,electronics and communication engineering,80.0,Madhya Pradesh,2014,440,385,415,1.1336,0.2124,1.0859,1.5404,1.247,0,24
1893,145000,android developer,PUNE,m,87.07,state board,2010,71.5,state board,11664,2,B.Tech/B.E.,information technology,76.0,Maharashtra,2014,440,365,235,1.2772,-0.9531,0.3174,-1.6289,0.6721,1,23
1894,350000,software engineer,BANGALORE,f,92.0,kerala university,2007,87.0,kerala university,6431,2,B.Tech/B.E.,computer engineering,70.0,Kerala,2011,575,485,535,0.6646,0.5008,-0.6343,-1.2303,0.6603,4,26
1895,120000,quality analyst,JASPUR,m,67.1,uttaranchal shiksha avam pariksha parishad,2008,70.4,uttaranchal shiksha avam pariksha parishad,79,2,B.Tech/B.E.,electronics and communication engineering,62.0,Uttar Pradesh,2012,465,425,575,1.59199999999999,0.5008,0.3817,-1.1128,0.1864,1,24
1896,350000,software engineer,NAVI MUMBAI,m,89.6,state board,2009,95.2,state board,1764,2,B.Tech/B.E.,computer science & engineering,79.37,Andhra Pradesh,2013,405,510,650,0.5591,-0.2871,-1.527,-0.6147,-2.0105,1,23
1898,100000,business development manager,MOHALI,m,82.0,cbse,2010,59.0,cbse,2563,2,B.Tech/B.E.,electronics and communication engineering,63.0,Uttarakhand,2015,500,590,380,-0.8772,0.2124,0.6248,-0.7415,-0.0943,0,24
1899,820000,software engineer,BANGALORE,m,71.0,state board,2006,60.0,state board,222,2,MCA,computer application,88.9,Jharkhand,2014,520,510,780,1.2772,0.0459,1.2396,-0.6147,-0.2859,1,27
1900,600000,senior .net developer,PUNE,m,87.73,bse(board of secondary education),2004,76.0,chse(concil of higher secondary education),124,2,B.Tech/B.E.,computer engineering,84.5,Orissa,2010,525,525,635,-2.272,1.2808,-1.2148,-0.1727,0.8183,5,28
1901,70000,software engineer,LUCKNOW,f,80.83,"bright way college, (up board)",2007,81.6,"bright way college, (up board)",1638,2,B.Tech/B.E.,information technology,71.88,Uttar Pradesh,2012,375,435,485,-0.2628,0.1498,-0.8157,0.8848,-1.2354,1,24
1902,360000,sap analyst,BANGALORE,m,90.4,cbse,2009,83.6,cbse,1570,2,B.Tech/B.E.,electrical engineering,76.4,Assam,2013,675,570,645,0.2718,0.2124,0.4711,-1.5021,-0.0943,1,24
1903,200000,process associate,GURGAON,m,79.0,icse,2009,71.3,icse,547,2,B.Tech/B.E.,electronics and electrical engineering,69.4,Madhya Pradesh,2014,560,505,440,1.4208,1.0449,0.4711,-2.0092,0.4805,1,24
1904,100000,lecturer,BURDWAN,m,77.12,state board,2006,56.9,state board,6884,2,M.Tech./M.E.,computer science & engineering,72.5,West Bengal,2014,385,590,475,0.8463,-0.4536,-0.1437,-1.1218,-1.244,1,26
1905,400000,software engineer,PUNE,m,83.0,cbse,2008,78.8,cbse,8195,1,B.Tech/B.E.,computer engineering,75.0,Delhi,2013,520,585,485,-1.7389,-0.6201,0.3174,-0.2344,-0.2859,2,24
1906,170000,it support specialist,HYDERABAD,m,63.0,state board,2008,60.0,state board,8896,2,B.Tech/B.E.,computer science & engineering,64.0,Telangana,2012,370,280,250,0.99,-0.1206,-0.1437,-1.7556,-1.244,1,24
1907,300000,software developer,DELHI,m,74.0,icse,2008,63.0,state board,11943,2,B.Tech/B.E.,computer science & engineering,63.2,Uttar Pradesh,2012,560,445,485,-0.3027,-0.4536,-1.3733,-0.3612,-0.2859,1,27
1908,335000,software engineer,PUNE,m,86.15,state board,2009,83.0,state board,358,2,B.Tech/B.E.,computer engineering,60.2,Maharashtra,2013,560,505,585,-0.5899,1.0449,-1.3733,-0.995,-0.4776,1,24
1909,365000,system engineer,BANGALORE,f,89.0,cbse,2009,88.8,cbse,1982,2,B.Tech/B.E.,computer engineering,79.22,Uttar Pradesh,2013,475,610,695,0.4155,1.2114,0.01,-1.1218,0.2889,1,24
1910,435000,senior system engineer,MYSORE,m,69.0,state board,2006,60.66,state board,11157,1,MCA,computer application,76.2,Jharkhand,2012,615,545,605,0.4155,0.8784,0.9322,0.7798,0.8637,3,27
1911,80000,software developer,BHUBANESWAR,f,75.0,cbse,2009,73.0,cbse,9786,2,B.Tech/B.E.,electronics and electrical engineering,65.0,Orissa,2013,360,415,255,1.2772,-0.1206,-1.3733,-0.4879,0.8637,1,23
1912,310000,system engineer,NOIDA,m,81.0,cbse,2008,79.0,cbse,5904,2,B.Tech/B.E.,computer engineering,70.0,Uttar Pradesh,2012,544,385,505,-2.4266,0.5008,-0.1408,-0.7496,0.3444,3,25
1913,180000,information security analyst,DELHI,m,73.6,state board,2009,66.6,state board,347,2,B.Tech/B.E.,information technology,76.0,Uttar Pradesh,2014,395,465,500,0.2718,1.3779,1.2396,0.1459,0.2889,1,24
1914,180000,software engineer,PUNE,m,64.53,state board,2007,75.0,state board,4053,2,MCA,computer application,74.33,Maharashtra,2013,435,515,325,1.4208,1.2114,-0.6048,-1.5021,1.247,2,25
1915,300000,software engineer,BANGALORE,m,73.0,cbse,2009,65.0,cbse,165,2,B.Tech/B.E.,computer engineering,76.0,Rajasthan,2014,450,460,355,0.4155,0.8784,0.9322,0.653,1.0554,0,24
1916,300000,software engineer associate,BANGALORE,f,85.6,cbse,2008,65.8,cbse,11166,2,B.Tech/B.E.,computer science & engineering,76.4,West Bengal,2013,605,450,605,-0.7335,0.5454,-0.7585,1.0333,0.6721,1,24
1917,180000,php developer,DELHI,m,80.0,cbse,2010,66.66,cbse,10859,2,B.Tech/B.E.,computer science & engineering,64.06,Uttarakhand,2014,535,425,320,-0.3027,0.2124,-1.527,-0.3612,0.2889,0,23
1918,145000,electrical engineer,SHIMLA,m,80.0,icse,2008,72.0,cbse,100,2,B.Tech/B.E.,electronics and communication engineering,62.0,Haryana,2012,585,525,575,-1.3447,-1.3713,0.0552,-0.0552,-0.2875,0,25
1919,450000,programmer analyst,BANGALORE,f,89.0,cbse,2010,82.0,cbse,8351,1,B.Tech/B.E.,information & communication technology,72.0,Karnataka,2014,660,620,765,0.7027,1.2114,0.3174,-1.5021,-0.0943,1,23
1920,315000,software engineer,PUNE,m,86.46,state board,2011,85.57,state board,474,2,B.Tech/B.E.,computer science & engineering,62.88,Maharashtra,2015,500,620,720,-0.8772,0.7119,-1.527,-2.136,1.247,0,21
1921,80000,web developer,AHMEDABAD,m,82.62,state board,2010,76.2,state board,1018,2,B.Tech/B.E.,information technology,64.8,Gujarat,2014,605,510,515,0.8463,0.3789,0.9322,-0.7415,0.8637,1,23
1922,310000,java developer,BANGALORE,m,71.5,"school secondary education, andhra pradesh",2007,80.5,"board of intermediate education, andhra pradesh",2929,2,MCA,computer application,78.0,Andhra Pradesh,2013,405,575,635,1.1336,1.3779,1.547,-1.3753,0.8637,2,25
1923,90000,business development manager,BANGALORE,f,88.0,state board,2009,69.83,state board,3547,2,B.Tech/B.E.,electronics and communication engineering,67.57,Karnataka,2013,560,445,405,-0.3027,-0.4536,-1.6807,-0.7415,-1.6273,0,24
1924,575000,design engineer,NOIDA,m,85.4,cbse,2008,76.0,cbse,268,2,B.Tech/B.E.,electronics and communication engineering,73.0,Haryana,2012,375,485,475,0.2009,0.5008,-0.0537,1.2374,0.6603,1,24
1925,400000,sales engineer,BANGALORE,m,89.0,cbse,2010,83.5,state board,979,2,B.Tech/B.E.,mechanical engineering,74.5,Karnataka,2014,755,485,555,-0.4463,-0.2871,0.6248,-1.5021,-1.4356,1,23
1926,310000,software engineer,GURGAON,m,70.6,icse,2007,79.6,icse,48,1,B.Tech/B.E.,computer science & engineering,75.3,Delhi,2013,440,415,575,1.4208,1.2114,1.0859,-0.3612,1.6302,2,27
1927,180000,software engineer,HYDERABAD,m,68.0,cbse,2003,62.8,cbse,3579,2,B.Tech/B.E.,computer engineering,70.1,Uttar Pradesh,2010,435,425,494,1.4374,-0.5913,1.1074,-0.0552,0.8183,2,29
1928,500000,senior system engineer,BANGALORE,f,80.0,cbse,2007,73.0,cbse,2513,2,B.Tech/B.E.,information technology,76.1,Rajasthan,2011,495,555,575,1.4374,0.9688,1.1074,-1.1128,0.5024,4,26
1929,450000,quality engineer,UNKNOWN,m,84.0,cbse,2010,78.8,cbse,648,1,B.Tech/B.E.,computer science & engineering,67.27,Kerala,2014,700,640,510,0.8463,0.5454,1.2396,-0.7415,1.0554,1,23
1930,120000,associate software developer,BHUBANESWAR,m,82.0,state board,2008,57.0,state board,13429,2,B.Tech/B.E.,electronics and electrical engineering,70.0,Orissa,2013,415,640,470,0.8463,0.2124,0.01,-0.995,1.6302,2,25
1931,360000,java software engineer,HYDERABAD,f,77.2,ssc,2008,80.3,board of intermidiate,11183,2,B.Tech/B.E.,information technology,63.54,Telangana,2012,405,395,365,-0.880999999999999,-0.2793,-0.1988,-0.0552,-0.5245,3,25
1932,565000,software test engineer,BANGALORE,m,75.0,cbse,2005,68.0,cbse,255,2,B.Tech/B.E.,information technology,71.6,Uttar Pradesh,2010,665,435,535,0.6646,1.1248,0.3817,-0.8778,0.3444,3,27
1933,325000,system engineer,BANGALORE,m,70.0,cbse,2009,84.0,cbse,2429,2,B.Tech/B.E.,computer science & engineering,71.0,Uttar Pradesh,2014,675,480,570,0.99,0.7119,0.4711,-0.8682,1.0554,1,24
1934,60000,software test engineer,NAGPUR,m,53.06,secondary state certificate,2007,60.33,higher secondary state certificate,11629,2,B.Tech/B.E.,electronics and communication engineering,71.3,Maharashtra,2012,475,505,475,-1.5765,-2.1513,-1.3599,0.0035,-0.4455,1,26
1935,300000,production engineer,GHAZIABAD,m,65.0,cbse,2009,53.0,cbse,272,2,B.Tech/B.E.,mechanical and automation,69.0,Punjab,2013,285,425,605,-2.0262,-3.6171,-1.0659,-0.4879,-2.7769,2,24
1936,325000,system engineer,UNKNOWN,m,93.4,cbse,2009,89.4,cbse,222,2,B.Tech/B.E.,electronics and electrical engineering,75.4,Jharkhand,2014,605,645,720,-1.5953,0.5454,-0.4511,0.3995,-0.0943,1,24
1937,120000,production engineer,PUNE,m,75.86,cbse,2008,70.08,cbse,3560,2,B.Tech/B.E.,mechanical engineering,56.8,Maharashtra,2011,325,365,385,-0.5719,0.3448,-1.6502,-0.5253,-1.2354,1,26
1938,200000,senior quality engineer,GURGAON,f,78.0,state board,2008,71.0,state board,7035,2,MCA,computer application,85.0,Orissa,2014,455,470,440,-1.7389,-3.6171,-1.9408,-0.3612,-5.686,1,25
1939,400000,network engineer,BANGALORE,f,91.84,state board,2008,86.5,state board,1266,2,B.Tech/B.E.,computer engineering,78.3,Karnataka,2012,625,620,560,-0.159,-1.2861,-2.2954,0.5262,-1.0524,3,24
1940,350000,software test engineer,PUNE,m,79.0,state board,2009,76.0,state board,4805,2,B.Tech/B.E.,information technology,68.0,Rajasthan,2013,415,500,415,0.5591,0.0459,-0.2974,0.2727,-1.0524,1,22
1941,610000,software test engineer,DELHI,m,78.2,cbse,2010,82.0,cbse,250,1,B.Tech/B.E.,electronics and communication engineering,67.0,Haryana,2014,720,530,500,-1.7389,-1.2861,-1.6807,1.2869,-1.6273,1,23
1942,325000,test engineer,MYSORE,m,82.5,state board,2010,93.5,state board,3931,2,B.Tech/B.E.,electronics and communication engineering,72.76,Andhra Pradesh,2014,525,595,595,0.7027,0.2124,0.3174,-0.6147,0.2889,1,22
1943,325000,software engineer,BANGALORE,m,76.4,state board,2007,68.8,state board,6982,2,B.Tech/B.E.,electronics and communication engineering,80.2,Karnataka,2014,665,615,605,0.1282,-0.4536,-1.0659,-0.995,0.2889,1,25
1944,150000,financial service consultant,JABOARDMU,f,64.8,cbse,2010,75.2,state board,14016,2,B.Tech/B.E.,electronics and communication engineering,67.2,Punjab,2014,430,455,320,0.7027,0.5454,0.9322,0.7798,0.4805,1,23
1945,220000,network engineer,CHENNAI,m,74.0,state board,2009,62.0,state board,272,2,B.Tech/B.E.,computer engineering,60.0,Punjab,2014,520,585,500,-0.4463,-1.7856,1.547,0.2727,-0.0943,1,23
1946,200000,engineer,GURGAON,m,72.0,cbse,2010,73.0,cbse,7376,2,B.Tech/B.E.,computer science & engineering,69.0,Uttar Pradesh,2014,535,520,400,-0.159,-0.6201,-1.527,-0.4879,-1.8189,1,23
1947,240000,production engineer,NOIDA,m,81.33,cbse,2011,77.2,cbse,7376,2,B.Tech/B.E.,mechanical engineering,68.21,Uttar Pradesh,2015,490,565,630,-2.3134,-0.2871,-0.2974,0.653,-0.8608,0,21
1948,325000,software engineer,PUNE,f,83.0,bse,2006,65.0,chse,3427,2,B.Tech/B.E.,electronics and communication engineering,73.1,Orissa,2011,375,415,515,0.0464,0.8128,-0.6343,0.5323,-0.1295,2,26
1949,320000,software engineer,BANGALORE,m,75.0,state board,2010,71.6,state board,16092,2,B.Tech/B.E.,computer science & engineering,68.75,Andhra Pradesh,2014,290,485,310,1.4208,0.2124,0.9322,-1.5021,1.247,1,23
1950,355000,desktop support technician,BANGALORE,m,62.0,cbse,2009,63.0,state board,1266,2,B.Tech/B.E.,information science engineering,61.0,Karnataka,2013,455,340,440,-0.159,-0.4536,0.01,0.3995,-1.0524,2,24
1951,300000,system engineer,CHENNAI,f,74.62,matriculation,2008,70.0,matriculation,1019,2,B.Tech/B.E.,computer engineering,75.0,Tamil Nadu,2012,515,435,375,0.8578,0.9688,1.1074,-0.349,0.8183,2,25
1952,180000,technical assistant,JAIPUR,f,87.0,rbse,2008,67.23,rbse,2927,2,B.Tech/B.E.,computer engineering,75.08,Rajasthan,2012,295,305,375,0.2782,0.6568,0.2366,2.2949,-0.7615,3,24
1953,95000,co faculty,UNKNOWN,m,76.66,state board,2004,64.33,state board,3496,2,B.Tech/B.E.,mechanical engineering,72.02,Maharashtra,2012,615,525,430,-0.5899,0.5454,0.3174,-0.7415,-0.8608,1,28
1954,95000,php developer,UNKNOWN,m,81.0,state board,2008,71.0,state board,2921,2,B.Tech/B.E.,computer science & engineering,74.0,West Bengal,2013,500,500,545,-0.3027,0.5454,1.3933,-1.3753,-0.0943,1,25
1955,145000,.net developer,UNKNOWN,m,45.33,state board,2006,47.6,state board,272,2,MCA,computer application,58.25,Punjab,2013,405,545,220,-1.7389,-0.2871,-0.7026,0.5262,-1.1291,1,26
1956,100000,production engineer,PUNE,m,69.69,state board,2009,68.0,state board,1871,2,B.Tech/B.E.,mechanical engineering,67.93,Maharashtra,2013,430,535,430,-2.1561,-0.9033,-0.344,0.2679,-2.6572,1,24
1957,45000,graduate apprentice trainee,TRICHY,m,81.6,state board,2008,73.25,state board,13233,2,B.Tech/B.E.,electronics and electrical engineering,76.6,Tamil Nadu,2012,490,630,475,1.4208,0.5454,0.1637,1.1601,0.4805,1,25
1958,400000,software engineer,NOIDA,m,69.0,icse,2008,66.0,isc,184,2,B.Tech/B.E.,electronics and communication engineering,64.0,Uttar Pradesh,2012,515,595,575,-0.5719,-0.5913,-0.344,-1.3478,-0.5245,3,24
1959,340000,software developer,NOIDA,m,53.0,cbse,2004,61.0,cbse,66,2,MCA,computer application,64.0,Uttar Pradesh,2011,355,325,535,0.6646,-0.7473,1.1074,0.1798,0.3444,3,27
1960,505000,technical support engineer,PUNE,m,75.33,cbse,2008,74.67,cbse,7172,2,B.Tech/B.E.,computer engineering,72.04,Maharashtra,2012,385,415,595,-2.1175,0.8128,-1.2148,0.0622299999999999,-0.643,2,25
1961,105000,java software engineer,GHAZIABAD,m,74.28,bseb,2007,63.0,cbse,4501,2,MCA,computer application,72.5,Uttar Pradesh,2013,370,545,545,0.4155,-0.2871,-0.1437,0.0192,0.6721,1,27
1962,300000,programmer analyst,PUNE,m,90.2,cbse,2010,79.4,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,63.2,Punjab,2014,545,435,470,-0.4463,0.3789,0.7785,0.0192,-0.6692,1,23
1963,210000,management trainee,SHAHDOL,m,74.6,cbse,2005,63.6,cbse,3144,2,B.Tech/B.E.,electronics and electrical engineering,69.92,Tamil Nadu,2010,535,485,565,0.9737,0.3448,-1.0697,1.4724,-0.6035,0,28
1964,320000,associate system engineer,AHMEDABAD,m,82.6,cbse,2010,86.6,cbse,17208,2,B.Tech/B.E.,instrumentation and control engineering,74.24,Delhi,2014,475,485,355,-0.5899,0.5454,-0.4511,1.2869,-0.6692,0,23
1965,330000,senior software engineer,PUNE,f,74.88,karnataka state board,2007,69.88,karanataka secondary board,1236,2,MCA,computer application,73.0,Karnataka,2012,355,485,305,-2.1175,-0.1232,-0.0537,1.11982999999999,-0.643,2,25
1966,180000,electrical engineer,DELHI,m,70.2,cbse,2009,73.2,cbse,1985,2,B.Tech/B.E.,electronics and electrical engineering,75.0,Tamil Nadu,2013,395,355,235,0.4155,-0.2871,1.3933,-0.2344,-0.0943,1,24
1967,300000,information security analyst,PUNE,f,81.6,cbse,2010,81.0,cbse,57,2,B.Tech/B.E.,computer science & engineering,75.85,Haryana,2014,425,505,505,-0.5719,0.8518,0.4906,1.5899,0.1864,1,23
1968,325000,project engineer,BANGALORE,m,91.0,cbse,2010,87.8,cbse,64,2,B.Tech/B.E.,information technology,83.3,Uttar Pradesh,2014,450,495,720,1.4208,0.8784,1.547,0.2727,1.6302,1,22
1969,100000,android developer,PUNE,f,84.0,icse,2009,87.83,icse,10051,2,B.Tech/B.E.,information technology,74.0,Delhi,2014,580,525,470,1.2772,0.8784,0.1637,-1.2486,-0.2859,1,23
1970,245000,software analyst,BANGALORE,f,83.0,state board,2010,87.0,state board,462,2,B.Tech/B.E.,computer science & engineering,73.94,Karnataka,2014,615,535,210,1.4208,1.0449,0.01,-1.3753,0.6721,0,23
1971,200000,programmer,CHENNAI,m,77.0,state board,2009,75.5,state board,1111,2,B.Tech/B.E.,information technology,69.3,Tamil Nadu,2013,370,390,285,-0.5899,-1.9521,0.3174,1.1601,-2.3937,1,23
1972,605000,software engineer,BANGALORE,m,58.0,icse,2006,69.0,isc,11855,2,B.Tech/B.E.,information technology,70.0,Andhra Pradesh,2011,565,535,545,-2.8903,0.6568,-0.1988,0.4148,-1.0774,2,27
1973,555000,senior java developer,UNKNOWN,m,74.53,maharashtra board,2006,84.53,maharashtra board,1358,2,B.Tech/B.E.,computer engineering,63.0,Maharashtra,2010,705,565,605,-2.272,0.6568,0.2366,-1.2303,-0.4455,5,26
1974,600000,software engineer,HYDERABAD,m,87.3,state board,2010,89.9,state board,492,2,B.Tech/B.E.,computer science & engineering,67.2,Telangana,2014,500,525,705,0.1282,0.5454,0.01,-1.5021,-0.0943,1,22
1975,200000,system engineer,NOIDA,m,60.0,up,2007,62.0,up,7881,2,B.Tech/B.E.,information technology,70.0,Uttar Pradesh,2012,335,405,435,-0.5719,0.0328,-0.344,-1.8179,-0.1295,1,24
1976,105000,software developer,BANGALORE,m,46.24,state board,2007,52.5,state board,2320,2,MCA,computer application,73.0,Karnataka,2013,310,375,295,0.8463,0.3789,0.6248,1.2869,0.4805,1,26
1977,205000,javascript developer,CHENNAI,m,60.2,state board,2010,65.0,state board,9259,2,B.Tech/B.E.,information technology,75.0,Tamil Nadu,2014,300,335,345,-0.0154,1.2114,0.9322,0.0192,1.4386,0,22
1978,170000,electrical engineer,DELHI,m,81.8,cbse,2006,71.8,cbse,4450,2,B.Tech/B.E.,electronics and electrical engineering,64.5,Uttar Pradesh,2011,415,525,625,-1.8083,-0.2793,-0.6343,0.0623,-0.1295,1,27
1979,180000,it analyst,PUNE,m,80.15,state board,2009,79.83,state board,13259,2,B.Tech/B.E.,computer engineering,55.09,Maharashtra,2013,465,640,430,0.1282,-0.1206,-0.2974,0.9066,-1.0524,1,24
1980,360000,automation engineer,DELHI,m,72.0,icse,2006,59.4,isc,501,2,B.Tech/B.E.,electronics & instrumentation eng,72.0,Uttar Pradesh,2010,495,505,505,-1.4992,-0.5913,0.2366,-0.1727,0.8183,4,27
1981,320000,asp.net developer,CHENNAI,m,75.6,state board,2009,74.6,state board,5056,2,B.Tech/B.E.,electronics and communication engineering,77.72,Chhattisgarh,2014,475,630,705,-0.0154,-0.1206,-1.0659,1.5404,-0.0943,1,24
1982,2500000,software test engineer,UNKNOWN,m,65.0,icse,2003,63.0,isc,81,2,B.Tech/B.E.,electronics and electrical engineering,63.3,Uttar Pradesh,2011,575,475,605,0.6646,0.8128,0.3817,-0.1727,-1.0774,3,31
1983,370000,system engineer,MUMBAI,m,81.0,icse,2005,77.0,mp,402,1,B.Tech/B.E.,electronics & telecommunications,77.0,Madhya Pradesh,2010,655,735,755,-0.1082,0.5008,1.2525,-1.7004,0.5024,2,29
1984,200000,programmer,HYDERABAD,m,90.6,state board,2009,79.3,state board,5752,2,B.Tech/B.E.,computer science & engineering,65.7,Telangana,2013,430,350,475,1.4208,1.2114,1.2396,-1.1218,1.247,1,24
1985,300000,quality analyst,DELHI,m,77.0,cbse,2008,67.0,cbse,272,2,B.Tech/B.E.,computer engineering,59.0,Punjab,2012,535,465,345,-1.5765,0.9688,-0.344,0.3561,-0.7615,2,24
1986,440000,software engineer,GURGAON,f,74.4,cbse,2008,69.7,cbse,198,2,B.Tech/B.E.,electronics and communication engineering,70.8,Uttar Pradesh,2012,475,445,405,0.51,0.1498,-0.8157,-0.407769999999999,0.5024,2,26
1987,65000,java developer,MUVATTUPUZHA,m,74.0,icse,2009,84.0,state board,8258,2,B.Tech/B.E.,electronics and communication engineering,64.0,Kerala,2013,605,565,475,-1.4517,0.7119,-0.6048,-0.3612,-0.2859,1,23
1988,180000,software test engineer,NOIDA,m,80.6,cbse,2009,74.6,cbse,17205,2,B.Tech/B.E.,computer science & engineering,57.5,Punjab,2014,485,440,445,0.2718,0.2124,0.7785,1.9207,-0.6692,1,24
1989,180000,desktop support analyst,GURGAON,m,67.0,cbse,2007,65.0,cbse,7557,2,B.Tech/B.E.,information technology,65.0,Delhi,2012,525,420,475,-0.3027,-0.7866,-0.2974,0.2727,0.0973,1,26
1990,320000,engineer,CHENNAI,m,75.0,icse,2010,67.75,nios,13209,2,B.Tech/B.E.,computer science & engineering,72.9,West Bengal,2014,415,280,365,-0.8772,-0.4536,0.6248,-0.1076,0.6721,0,24
1991,195000,software engineer,MUMBAI,f,82.0,central board of secondary education,2008,65.6,central board of secondary education,12378,2,B.Tech/B.E.,information technology,54.68,Maharashtra,2012,415,450,430,-1.6538,0.5008,1.1437,1.2374,-0.4455,1,24
1992,300000,java software engineer,HYDERABAD,m,89.0,state board,2009,92.5,state board,11993,2,B.Tech/B.E.,computer science & engineering,87.9,Andhra Pradesh,2013,485,525,665,0.5591,1.3779,0.6248,-0.7415,-0.2859,0,24
1993,240000,software developer,UNKNOWN,m,81.8,cbse,2009,75.0,cbse,12378,2,B.Tech/B.E.,computer engineering,60.56,Maharashtra,2013,555,350,560,-1.4992,-0.7473,-1.6502,1.4724,-0.7615,1,24
